"id","type","url","locale","title","status","author","editor","reviewer","published_at","updated_at","last_fact_checked_at","next_review_at","word_count","hero_media","inline_media_count","source_count","claim_count","internal_links","external_links","search_indexed","canonical","quality_score","action","owner","notes"
"stoit-li-pereezzhat","kb_guide","/baza-znaniy/stoit-li-pereezzhat","ru","Стоит ли переезжать в Аргентину: рамка честного решения","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","361","missing","0","3","0","4","0","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"studencheskaya-zhizn","kb_guide","/baza-znaniy/studencheskaya-zhizn","ru","Учёба и студенческая жизнь в Аргентине","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-17","2026-07-17","2026-08-31","121","missing","0","1","0","1","1","no","not_public","30","HUMAN_REVIEW","Fact checker + legal reviewer","not_publication_ready"
"susques","kb_city","/baza-znaniy/susques","ru","Сускес","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-06","2026-07-06","2026-10-04","502","missing","0","0","5","11","1","no","not_public","65","DEEP_REWRITE","Media editor","mixed_script_word;missing_hero"
"tafi-del-valle","kb_attraction","/baza-znaniy/tafi-del-valle","ru","Тафи-дель-Валье","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-06","2026-07-06","2026-10-04","269","missing","0","0","4","10","0","no","not_public","85","LIGHT_EDIT","Media editor","missing_hero"
"tafi-viejo","kb_attraction","/baza-znaniy/tafi-viejo","ru","Tafí Viejo","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","61","/media/argentina-travel/tafi-viejo/1625348996566-_dsc5075.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"talampaya","kb_national_park","/baza-znaniy/talampaya","ru","Национальный парк Талампая","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","924","https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Talampaya_National_Park_-_54491431571.jpg/1920px-Talampaya_National_Park_-_54491431571.jpg","0","3","5","5","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"tandil","kb_city","/baza-znaniy/tandil","ru","Тандиль","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-06","2026-07-06","2026-10-04","344","missing","0","0","4","3","1","no","not_public","85","LIGHT_EDIT","Media editor","missing_hero"
"tango","kb_guide","/baza-znaniy/tango","ru","Танго в Аргентине: культура, милонги, где смотреть и танцевать","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-03","2026-07-03","2026-12-30","446","missing","0","2","4","4","1","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"tango-en-buenos-aires","kb_attraction","/baza-znaniy/tango-en-buenos-aires","ru","Танго в Буэнос-Айресе","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","161","/media/argentina-travel/tango-en-buenos-aires/1621357111682-tango_dsc_8183_2.jpg","0","1","0","0","1","no","not_public","40","HUMAN_REVIEW","Russian content editor","machine_translation_marker"
"tastil-y-santa-rosa-de-tastil","kb_attraction","/baza-znaniy/tastil-y-santa-rosa-de-tastil","ru","Tastil and Santa Rosa de Tastil","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","65","/media/argentina-travel/tastil-y-santa-rosa-de-tastil/1625573933138-cf_2013_015_salta_capital_5d3_5799.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"teatr-kolon","kb_attraction","/baza-znaniy/teatr-kolon","ru","Театр Колон","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-02","2026-07-02","2026-12-29","343","https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Fachada_del_Teatro_Col%C3%B3n_en_Buenos_Aires%2C_Argentina.jpg/1600px-Fachada_del_Teatro_Col%C3%B3n_en_Buenos_Aires%2C_Argentina.jpg","0","3","4","1","3","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"teatro-y-literatura-en-buenos-aires","kb_attraction","/baza-znaniy/teatro-y-literatura-en-buenos-aires","ru","Театр и литература в Буэнос-Айресе","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","178","/media/argentina-travel/teatro-y-literatura-en-buenos-aires/1623630282426-teatro___col_n_sala_principal__snc__5.jpg","0","1","0","0","1","no","not_public","40","HUMAN_REVIEW","Russian content editor","machine_translation_marker"
"temporada-de-orcas-en-peninsula-valdes","kb_attraction","/baza-znaniy/temporada-de-orcas-en-peninsula-valdes","ru","Orca season at Península Valdés","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","70","/media/argentina-travel/temporada-de-orcas-en-peninsula-valdes/1625016749406-06_dp__d1a4590web.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"termas-de-cacheuta","kb_attraction","/baza-znaniy/termas-de-cacheuta","ru","Термы Качеута","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","73","/media/argentina-travel/termas-de-cacheuta/1626727701107-160818_dji_0067_cacheuta.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"termas-de-rio-hondo","kb_attraction","/baza-znaniy/termas-de-rio-hondo","ru","Термас-де-Рио-Ондо","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2027-01-03","424","/media/argentina-travel/termas-de-rio-hondo/1624892120533-termas_de_rio_hondo_13__ph_inprotur.jpg","0","1","5","2","4","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"termas-de-saenz-pena","kb_attraction","/baza-znaniy/termas-de-saenz-pena","ru","Термы Саэнс-Пенья","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","71","/media/argentina-travel/termas-de-saenz-pena/1644330952284-saenz_pe_a_termas_complejo_pileta2__1_.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"termas-del-rio-jordan","kb_attraction","/baza-znaniy/termas-del-rio-jordan","ru","Термы Рио-Жордан","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","76","/media/argentina-travel/termas-del-rio-jordan/1656705361212-1.jpg","0","1","0","0","1","no","not_public","50","EXPAND","Content editor","not_publication_ready;thin_content"
"termas-en-entre-rios","kb_attraction","/baza-znaniy/termas-en-entre-rios","ru","Термы Энтре-Риоса","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","74","/media/argentina-travel/termas-en-entre-rios/1624391593140-entreriosfederacionp1080296.jpg","0","1","0","0","1","no","not_public","30","DEEP_REWRITE","Content editor","not_publication_ready;mixed_script_word;thin_content"
"tierra-del-fuego","kb_region","/baza-znaniy/tierra-del-fuego","ru","Огненная Земля","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-04","2026-07-04","2026-12-31","304","https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Canal_de_Beagle_Ushuaia_Argentina_-_panoramio_%2810%29.jpg/1920px-Canal_de_Beagle_Ushuaia_Argentina_-_panoramio_%2810%29.jpg","0","1","3","4","0","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"tigre-i-delta","kb_attraction","/baza-znaniy/tigre-i-delta","ru","Тигре и Дельта Параны","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-04","2026-07-04","2026-12-31","404","https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Delta_del_Paran%C3%A1%2C_Buenos_Aires%2C_Argentina%2C_2024.jpg/1920px-Delta_del_Paran%C3%A1%2C_Buenos_Aires%2C_Argentina%2C_2024.jpg","0","2","5","5","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"tilcara","kb_attraction","/baza-znaniy/tilcara","ru","Tilcara","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/tilcara/1623769629306-jujuy_quebrada_tilcara_hotel_villa_del_cielo_y_nuevo_prorgeso_cano","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"tilkara","kb_attraction","/baza-znaniy/tilkara","ru","Тилькара и крепость Пукара","published_public","not_recorded","not_recorded","review_required","not_recorded","2026-07-03","2026-07-03","2026-12-30","418","https://upload.wikimedia.org/wikipedia/commons/thumb/4/41/Pucar%C3%A1_de_Tilcara%2C_Argentina_02.jpg/1920px-Pucar%C3%A1_de_Tilcara%2C_Argentina_02.jpg","0","2","4","6","2","yes","yes","100","KEEP","Content editor","publication_gate_clean"
"tinogasta","kb_attraction","/baza-znaniy/tinogasta","ru","Tinogasta","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/tinogasta/1626721737938-mq304067.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"tolhuin","kb_attraction","/baza-znaniy/tolhuin","ru","Tolhuin","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","59","/media/argentina-travel/tolhuin/1637247829907-tolhuin_2.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"tradicion-cervecera-en-santa-fe","kb_attraction","/baza-znaniy/tradicion-cervecera-en-santa-fe","ru","Пивные традиции Санта-Фе","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/tradicion-cervecera-en-santa-fe/1623697102049-img_4581.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"tradiciones-gauchas","kb_attraction","/baza-znaniy/tradiciones-gauchas","ru","Gaucho Traditions","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","64","/media/argentina-travel/tradiciones-gauchas/1656643151403-buenos_aires_mercedes_y_alrededores_turismo_gastronomico_sonya9_a_","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"travesia-4x4-en-tierra-del-fuego","kb_attraction","/baza-znaniy/travesia-4x4-en-tierra-del-fuego","ru","Travesía 4x4 en Огненная Земля","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","66","/media/argentina-travel/travesia-4x4-en-tierra-del-fuego/1637251019212-monte_olivia_con_ruta_h__1_.jpg","0","1","0","0","1","no","not_public","45","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_summary"
"trekking-en-bosques-y-lagos","kb_attraction","/baza-znaniy/trekking-en-bosques-y-lagos","ru","Треккинг среди лесов и озёр Патагонии","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/trekking-en-bosques-y-lagos/1629243973722-rio_negro___cordillera___023___parque_llao_llao___sendero_de_array","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"trekking-en-lihue-calel","kb_attraction","/baza-znaniy/trekking-en-lihue-calel","ru","Trekking in Lihué Calel","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","64","/media/argentina-travel/trekking-en-lihue-calel/1628516461500-lapampa_destino4_lihuelcalel_24.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"trekking-en-parque-patagonia","kb_attraction","/baza-znaniy/trekking-en-parque-patagonia","ru","Trekking en Parque Патагония","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-08-21","63","/media/argentina-travel/trekking-en-parque-patagonia/1640030836601-_mg_6494edit.jpg","0","1","0","0","1","no","not_public","5","HUMAN_REVIEW","Fact checker + legal reviewer","not_publication_ready;non_russian_summary"
"trekking-en-salta","kb_attraction","/baza-znaniy/trekking-en-salta","ru","Trekking in Salta","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","63","/media/argentina-travel/trekking-en-salta/1625573849110-rourzagasti_62__1_.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
"trekking-en-tolhuin","kb_attraction","/baza-znaniy/trekking-en-tolhuin","ru","Треккинг в Тольуине","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","59","/media/argentina-travel/trekking-en-tolhuin/1637253304443-cabecera_fagnano_con_persona_h.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"tren-a-las-nubes","kb_attraction","/baza-znaniy/tren-a-las-nubes","ru","Поезд в облака","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2027-01-03","79","/media/argentina-travel/tren-a-las-nubes/1628592088298-sin_t_tulo_47.jpg","0","1","0","0","1","no","not_public","80","EXPAND","Content editor","thin_content"
"tren-de-las-sierras","kb_attraction","/baza-znaniy/tren-de-las-sierras","ru","Tren de las Sierras","quarantined","not_recorded","not_recorded","review_required","not_recorded","2026-07-07","2026-07-07","2026-10-05","67","/media/argentina-travel/tren-de-las-sierras/1656698879193-cerro_champaqu__.jpg","0","1","0","0","1","no","not_public","10","DEEP_REWRITE","Content editor","not_publication_ready;non_russian_title;non_russian_summary"
