"source_id","entry_id","url","source_title","source_url","source_type","authority","url_status","checked_at","language","note","official","status","owner","evidence"
"monte-olivia-y-glaciar-de-agostini:source:1","monte-olivia-y-glaciar-de-agostini","/baza-znaniy/monte-olivia-y-glaciar-de-agostini","Visit Argentina — Monte Olivia y Glaciar de Agostini","https://www.argentina.travel/actividades/monte-olivia-y-glaciar-de-agostini","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"monumento-natural-laguna-de-los-pozuelos:source:1","monumento-natural-laguna-de-los-pozuelos","/baza-znaniy/monumento-natural-laguna-de-los-pozuelos","Visit Argentina — Monumento Natural Laguna de Los Pozuelos","https://www.argentina.travel/actividades/monumento-natural-laguna-de-los-pozuelos","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"buenos-aires-tourist-security","motochorros-telefon-na-ulitse","/baza-znaniy/motochorros-telefon-na-ulitse","Buenos Aires Turismo — Health & Security","https://turismo.buenosaires.gob.ar/es/visit/salud-seguridad-en","official","primary","verified","2026-07-17","en","Официальные меры предосторожности для туристов, включая совет не оставлять сумки на спинках стульев.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-cellphone-theft-protection","motochorros-telefon-na-ulitse","/baza-znaniy/motochorros-telefon-na-ulitse","Argentina.gob.ar — как защитить телефон при краже или потере","https://www.argentina.gob.ar/justicia/convosenlaweb/situaciones/como-proteger-el-celular-de-robos-o-perdidas","official","primary","verified","2026-07-17","es","Официальные рекомендации по блокировке экрана, защите данных и подготовке телефона к возможной утрате.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-emergency-numbers","motochorros-telefon-na-ulitse","/baza-znaniy/motochorros-telefon-na-ulitse","Argentina.gob.ar — экстренные номера","https://www.argentina.gob.ar/tema/emergencias","official","primary","verified","2026-08-21","es","Подтверждает национальный номер экстренной помощи 911.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"mountain-bike-en-piedra-del-aguila:source:1","mountain-bike-en-piedra-del-aguila","/baza-znaniy/mountain-bike-en-piedra-del-aguila","Visit Argentina — Mountain bike en Piedra del Águila","https://www.argentina.travel/actividades/mountain-bike-en-piedra-del-aguila","official","not_recorded","not_recorded","not_recorded","es","INPROTUR; текст автопереведён, фото с официального CDN — атрибуция argentina.travel","yes","recorded_article_level","Fact checker","content/knowledge-base/_index/content.json"
"migraciones-tourist-stay-extension","mozhno-li-delat-vizaran","/baza-znaniy/mozhno-li-delat-vizaran","Migraciones — туристическое пребывание и продление","https://www.argentina.gob.ar/migraciones/turistas","official","primary","verified","2026-07-17","es","Официальный срок туристического пребывания, продление и порядок после истечения срока.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"mozhno-li-doehat-do-ushuaji-na-mashine:source:1","mozhno-li-doehat-do-ushuaji-na-mashine","/baza-znaniy/mozhno-li-doehat-do-ushuaji-na-mashine","Ushuaia Turismo — How to Get to Ushuaia by Car or Bus","https://www.ushuaiaturismo.com.ar/en/how-to-get-to-ushuaia-by-car-or-bus.html","en_source","not_recorded","not_recorded","not_recorded","en","маршрут через погранпереход Integración Austral, паром Пунта-Дельгада, возврат в Аргентину через Сан-Себастьян","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"mozhno-li-doehat-do-ushuaji-na-mashine:source:2","mozhno-li-doehat-do-ushuaji-na-mashine","/baza-znaniy/mozhno-li-doehat-do-ushuaji-na-mashine","InterPatagonia — How to get to Ushuaia","https://www.interpatagonia.com/ushuaia/comollegar_i.html","en_source","not_recorded","not_recorded","not_recorded","en","независимая перепроверка маршрута: RN 3, два пересечения границы, паромная переправа через Магелланов пролив","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
"ansv-foreign-driving-licences-2025","mozhno-li-ezdit-po-inostrannym-pravam","/baza-znaniy/mozhno-li-ezdit-po-inostrannym-pravam","ANSV — Disposición 219/2025, иностранные водительские права","https://www.argentina.gob.ar/normativa/nacional/disposicion-219-2025-419218/texto","official","primary","verified","2026-07-17","es","Действующая процедура признания прав временных и постоянных резидентов и оформления аргентинской лицензии.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-migrant-account-faq","mozhno-li-otkryt-schet-nerezidentu","/baza-znaniy/mozhno-li-otkryt-schet-nerezidentu","Argentina.gob.ar — cuenta para migrantes","https://www.argentina.gob.ar/economia/inclusion-financiera/cuenta-para-migrantes","official","primary","verified","2026-08-21","es","not_recorded","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"buenos-aires-tap-water","mozhno-li-pit-vodu-iz-krana","/baza-znaniy/mozhno-li-pit-vodu-iz-krana","Buenos Aires Turismo — Health & Security","https://turismo.buenosaires.gob.ar/es/visit/salud-seguridad-en","official","primary","verified","2026-07-17","en","Официальный портал CABA прямо указывает, что водопроводная вода в городе пригодна для питья.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-safe-water-guidance","mozhno-li-pit-vodu-iz-krana","/baza-znaniy/mozhno-li-pit-vodu-iz-krana","Ministerio de Salud — hidratación y consumo de agua segura","https://www.argentina.gob.ar/salud/verano/aguasegura","official","primary","verified","2026-07-17","es","Различает питьевую воду из сети и воду из иных источников, для которой нужна дополнительная обработка.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-rural-water-access","mozhno-li-pit-vodu-iz-krana","/baza-znaniy/mozhno-li-pit-vodu-iz-krana","Programa de Acceso al Agua, el Saneamiento y la Higiene en zonas rurales dispersas","https://www.argentina.gob.ar/obras-publicas/agua-potable-y-saneamiento/programa-de-acceso-al-agua-el-saneamiento-y-la-higiene-en","official","primary","verified","2026-07-17","es","Подтверждает неодинаковый доступ к безопасной воде в рассредоточенной сельской местности.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"migraciones-worker-residence","mozhno-li-rabotat-na-mestnuyu-kompaniyu","/baza-znaniy/mozhno-li-rabotat-na-mestnuyu-kompaniyu","Migraciones — временная резиденция trabajador migrante","https://www.argentina.gob.ar/servicio/obtener-una-residencia-temporaria-como-trabajador-migrante","official","primary","verified","2026-07-17","es","Официальные требования к резиденции на основании найма.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"argentina-dnu-366-2025-work-status","mozhno-li-rabotat-na-mestnuyu-kompaniyu","/baza-znaniy/mozhno-li-rabotat-na-mestnuyu-kompaniyu","Decreto DNU 366/2025 — право иностранца на работу","https://www.argentina.gob.ar/normativa/nacional/decreto-366-2025-413297/texto","official","primary","verified","2026-08-21","es","Запрещает оплачиваемую работу при нерегулярном статусе или без соответствующего разрешения.","yes","verified","Fact checker","content/knowledge-base/_index/content.json"
"mozhno-li-snimat-dronom:source:1","mozhno-li-snimat-dronom","/baza-znaniy/mozhno-li-snimat-dronom","Drone-laws.com — Argentina Drone Laws 2026","https://drone-laws.com/drone-laws-in-argentina/","aggregator","not_recorded","not_recorded","not_recorded","en","регистрация ANAC, правила для туристов, запреты; проверять актуальное","no_or_not_recorded","recorded_article_level","Content editor","content/knowledge-base/_index/content.json"
